method,category_a,parameter_a,category_b,parameter_b,n,correlation,abs_correlation
spearman,lipid,apo_b,cbc,platelet_count,105,0.09816701696748711,0.09816701696748711
spearman,lipid,apo_b,cbc,hematocrit,74,0.1973728094604422,0.1973728094604422
spearman,lipid,apo_b,cbc,rbc,75,0.20312789265175973,0.20312789265175973
spearman,lipid,apo_b,cbc,mcv,105,-0.07860816807230535,0.07860816807230535
spearman,lipid,apo_b,cbc,mch,105,-0.07396152060974905,0.07396152060974905
spearman,lipid,apo_b,cbc,mchc,68,-0.07051494599026,0.07051494599026
spearman,lipid,apo_b,cbc,rdw_cv,105,0.021536117448025274,0.021536117448025274
spearman,lipid,apo_b,cbc,rdw_sd,105,-0.016535267812825712,0.016535267812825712
spearman,lipid,apo_b,cbc,mpv,89,-0.015415033099762887,0.015415033099762887
spearman,lipid,apo_b_apo_a1_ratio,cbc,hemoglobin,105,0.19206783636857996,0.19206783636857996
spearman,lipid,apo_b_apo_a1_ratio,cbc,wbc,105,0.2657424955446938,0.2657424955446938
spearman,lipid,apo_b_apo_a1_ratio,cbc,platelet_count,105,0.026342533120781567,0.026342533120781567
spearman,lipid,apo_b_apo_a1_ratio,cbc,hematocrit,74,0.23691847284419196,0.23691847284419196
spearman,lipid,apo_b_apo_a1_ratio,cbc,rbc,75,0.18879488813717488,0.18879488813717488
spearman,lipid,apo_b_apo_a1_ratio,cbc,mcv,105,-0.00226167286109317,0.00226167286109317
spearman,lipid,apo_b_apo_a1_ratio,cbc,mch,105,0.043310526739281575,0.043310526739281575
spearman,lipid,apo_b_apo_a1_ratio,cbc,mchc,68,-0.03300088843818584,0.03300088843818584
spearman,lipid,apo_b_apo_a1_ratio,cbc,rdw_cv,105,0.10674878440476135,0.10674878440476135
spearman,lipid,apo_b_apo_a1_ratio,cbc,rdw_sd,105,0.07284285022395356,0.07284285022395356
spearman,lipid,apo_b_apo_a1_ratio,cbc,mpv,89,0.010298372988569454,0.010298372988569454
spearman,lipid,lipoprotein_a,cbc,hemoglobin,103,-0.13366661083762704,0.13366661083762704
spearman,lipid,lipoprotein_a,cbc,wbc,103,-0.1555152218748275,0.1555152218748275
spearman,lipid,lipoprotein_a,cbc,platelet_count,103,0.11292780867928393,0.11292780867928393
spearman,lipid,lipoprotein_a,cbc,hematocrit,72,0.009866675427798604,0.009866675427798604
spearman,lipid,lipoprotein_a,cbc,rbc,73,-0.10877531395107809,0.10877531395107809
spearman,lipid,lipoprotein_a,cbc,mcv,103,0.11201085195883492,0.11201085195883492
spearman,lipid,lipoprotein_a,cbc,mch,103,0.047055109264846025,0.047055109264846025
spearman,lipid,lipoprotein_a,cbc,mchc,67,0.015146231548012314,0.015146231548012314
spearman,lipid,lipoprotein_a,cbc,rdw_cv,103,-0.00639371930806266,0.00639371930806266
spearman,lipid,lipoprotein_a,cbc,rdw_sd,103,0.10348634176978835,0.10348634176978835
spearman,lipid,lipoprotein_a,cbc,mpv,87,-0.10059055790756448,0.10059055790756448
spearman,liver,alt,thyroid,tsh,110,0.0796674624044503,0.0796674624044503
spearman,liver,alt,thyroid,t4,108,0.09300137669541184,0.09300137669541184
spearman,liver,alt,thyroid,t3,107,0.18793243103870333,0.18793243103870333
spearman,liver,ast,thyroid,tsh,110,0.13214462830695664,0.13214462830695664
spearman,liver,ast,thyroid,t4,108,0.08512462638831558,0.08512462638831558
spearman,liver,ast,thyroid,t3,107,0.1381119177682812,0.1381119177682812
spearman,liver,ast_alt_ratio,thyroid,tsh,110,0.005642737836837513,0.005642737836837513
spearman,liver,ast_alt_ratio,thyroid,t4,108,-0.09829591225010055,0.09829591225010055
spearman,liver,ast_alt_ratio,thyroid,t3,107,-0.19146152905759517,0.19146152905759517
spearman,liver,alkaline_phosphatase,thyroid,tsh,109,-0.11617006502580413,0.11617006502580413
spearman,liver,alkaline_phosphatase,thyroid,t4,107,0.18005932353658655,0.18005932353658655
spearman,liver,alkaline_phosphatase,thyroid,t3,106,0.24843752461519844,0.24843752461519844
spearman,liver,bilirubin_total,thyroid,tsh,109,-0.011477792025617951,0.011477792025617951
spearman,liver,bilirubin_total,thyroid,t4,107,0.036308272113079756,0.036308272113079756
spearman,liver,bilirubin_total,thyroid,t3,106,0.13797875215965139,0.13797875215965139
spearman,liver,bilirubin_direct,thyroid,tsh,109,0.03154953897472788,0.03154953897472788
spearman,liver,bilirubin_direct,thyroid,t4,107,-0.1319971109896378,0.1319971109896378
spearman,liver,bilirubin_direct,thyroid,t3,106,0.07757276198358706,0.07757276198358706
spearman,liver,bilirubin_indirect,thyroid,tsh,109,-0.01828324398458521,0.01828324398458521
spearman,liver,bilirubin_indirect,thyroid,t4,107,0.0855109427649954,0.0855109427649954
spearman,liver,bilirubin_indirect,thyroid,t3,106,0.15847756276129799,0.15847756276129799
spearman,liver,ggt,thyroid,tsh,109,-0.0999543587470077,0.0999543587470077
spearman,liver,ggt,thyroid,t4,107,0.0578916817989694,0.0578916817989694
spearman,liver,ggt,thyroid,t3,106,0.11421012148115667,0.11421012148115667
spearman,liver,total_protein,thyroid,tsh,109,-0.006436649529684509,0.006436649529684509
spearman,liver,total_protein,thyroid,t4,107,0.30847913544944744,0.30847913544944744
spearman,liver,total_protein,thyroid,t3,106,0.12381235965725972,0.12381235965725972
spearman,liver,albumin,thyroid,tsh,109,0.03532072265054388,0.03532072265054388
spearman,liver,albumin,thyroid,t4,107,0.27257986357222175,0.27257986357222175
spearman,liver,albumin,thyroid,t3,106,0.1062563824135941,0.1062563824135941
spearman,liver,globulin,thyroid,tsh,109,-0.050259848971125606,0.050259848971125606
spearman,liver,globulin,thyroid,t4,107,0.15943732925583778,0.15943732925583778
spearman,liver,globulin,thyroid,t3,106,0.13152218176471753,0.13152218176471753
spearman,liver,albumin_globulin_ratio,thyroid,tsh,109,0.004294939640266367,0.004294939640266367
spearman,liver,albumin_globulin_ratio,thyroid,t4,107,0.00023521630569062335,0.00023521630569062335
spearman,liver,albumin_globulin_ratio,thyroid,t3,106,-0.06020147848653172,0.06020147848653172
spearman,liver,alt,vitamins,vitamin_d,101,-0.2835093728495603,0.2835093728495603
spearman,liver,alt,vitamins,vitamin_b12,93,-0.09720087734777387,0.09720087734777387
spearman,liver,ast,vitamins,vitamin_d,101,-0.3255724558398745,0.3255724558398745
spearman,liver,ast,vitamins,vitamin_b12,93,-0.26645479200274796,0.26645479200274796
spearman,liver,ast_alt_ratio,vitamins,vitamin_d,101,0.15624262828589253,0.15624262828589253
spearman,liver,ast_alt_ratio,vitamins,vitamin_b12,93,-0.03401489980929564,0.03401489980929564
spearman,liver,alkaline_phosphatase,vitamins,vitamin_d,101,-0.30000611586061143,0.30000611586061143
spearman,liver,alkaline_phosphatase,vitamins,vitamin_b12,93,-0.04046316090182508,0.04046316090182508
spearman,liver,bilirubin_total,vitamins,vitamin_d,101,-0.07395130473295448,0.07395130473295448
spearman,liver,bilirubin_total,vitamins,vitamin_b12,93,-0.26283310033213547,0.26283310033213547
spearman,liver,bilirubin_direct,vitamins,vitamin_d,101,-0.04207389369550459,0.04207389369550459
spearman,liver,bilirubin_direct,vitamins,vitamin_b12,93,-0.21242378689936117,0.21242378689936117
spearman,liver,bilirubin_indirect,vitamins,vitamin_d,101,-0.07875311974451768,0.07875311974451768
spearman,liver,bilirubin_indirect,vitamins,vitamin_b12,93,-0.2719484595625517,0.2719484595625517
spearman,liver,ggt,vitamins,vitamin_d,101,-0.12463525014570562,0.12463525014570562
spearman,liver,ggt,vitamins,vitamin_b12,93,-0.04190151484095535,0.04190151484095535
spearman,liver,total_protein,vitamins,vitamin_d,101,0.033688754145623695,0.033688754145623695
spearman,liver,total_protein,vitamins,vitamin_b12,93,0.030508436750779137,0.030508436750779137
spearman,liver,albumin,vitamins,vitamin_d,101,0.1267503906915034,0.1267503906915034
spearman,liver,albumin,vitamins,vitamin_b12,93,0.007267219579269797,0.007267219579269797
spearman,liver,globulin,vitamins,vitamin_d,101,-0.09279473454697981,0.09279473454697981
spearman,liver,globulin,vitamins,vitamin_b12,93,-0.04120080751204088,0.04120080751204088
spearman,liver,albumin_globulin_ratio,vitamins,vitamin_d,101,0.15172121571238947,0.15172121571238947
spearman,liver,albumin_globulin_ratio,vitamins,vitamin_b12,93,0.06123973032512116,0.06123973032512116
spearman,liver,alt,inflammation,hs_crp,106,-0.0003955028554612244,0.0003955028554612244
spearman,liver,ast,inflammation,hs_crp,106,-0.06956837178722905,0.06956837178722905
spearman,liver,ast_alt_ratio,inflammation,hs_crp,106,-0.017514467369616572,0.017514467369616572
spearman,liver,alkaline_phosphatase,inflammation,hs_crp,105,0.4600367533627041,0.4600367533627041
spearman,liver,bilirubin_total,inflammation,hs_crp,105,-0.09045141673881696,0.09045141673881696
spearman,liver,bilirubin_direct,inflammation,hs_crp,105,-0.13976733234538583,0.13976733234538583
spearman,liver,bilirubin_indirect,inflammation,hs_crp,105,-0.06004080900720454,0.06004080900720454
spearman,liver,ggt,inflammation,hs_crp,105,0.1734058352281055,0.1734058352281055
spearman,liver,total_protein,inflammation,hs_crp,105,0.039655981479600144,0.039655981479600144
spearman,liver,albumin,inflammation,hs_crp,105,-0.1741214229896532,0.1741214229896532
spearman,liver,globulin,inflammation,hs_crp,105,0.19766200155738342,0.19766200155738342
spearman,liver,albumin_globulin_ratio,inflammation,hs_crp,105,-0.26201324817059995,0.26201324817059995
spearman,liver,alt,cbc,hemoglobin,121,0.42660339741218434,0.42660339741218434
spearman,liver,alt,cbc,wbc,121,0.18662123309566814,0.18662123309566814
spearman,liver,alt,cbc,platelet_count,121,-0.11397102459163505,0.11397102459163505
spearman,liver,alt,cbc,hematocrit,87,0.358332011637066,0.358332011637066
spearman,liver,alt,cbc,rbc,87,0.31759623680655585,0.31759623680655585
spearman,liver,alt,cbc,mcv,121,0.19275722938819365,0.19275722938819365
spearman,liver,alt,cbc,mch,121,0.25668245952026714,0.25668245952026714
spearman,liver,alt,cbc,mchc,78,0.1743139111576436,0.1743139111576436
spearman,liver,alt,cbc,rdw_cv,121,-0.10095608367389003,0.10095608367389003
spearman,liver,alt,cbc,rdw_sd,121,0.027254666585490327,0.027254666585490327
spearman,liver,alt,cbc,mpv,103,0.14125406177386732,0.14125406177386732
spearman,liver,ast,cbc,hemoglobin,121,0.307610746177706,0.307610746177706
spearman,liver,ast,cbc,wbc,121,0.03196168392926469,0.03196168392926469
spearman,liver,ast,cbc,platelet_count,121,-0.09607551260633597,0.09607551260633597
spearman,liver,ast,cbc,hematocrit,87,0.3774820633101421,0.3774820633101421
spearman,liver,ast,cbc,rbc,87,0.2818160718237698,0.2818160718237698
spearman,liver,ast,cbc,mcv,121,0.17385626928675724,0.17385626928675724
spearman,liver,ast,cbc,mch,121,0.21067975272263176,0.21067975272263176
spearman,liver,ast,cbc,mchc,78,0.08306223676206513,0.08306223676206513
spearman,liver,ast,cbc,rdw_cv,121,0.0854349529197509,0.0854349529197509
spearman,liver,ast,cbc,rdw_sd,121,0.18023982571261646,0.18023982571261646
spearman,liver,ast,cbc,mpv,103,-0.035652176775846256,0.035652176775846256
spearman,liver,ast_alt_ratio,cbc,hemoglobin,121,-0.3826039479796078,0.3826039479796078
spearman,liver,ast_alt_ratio,cbc,wbc,121,-0.24275544613575456,0.24275544613575456
spearman,liver,ast_alt_ratio,cbc,platelet_count,121,0.023994999772191557,0.023994999772191557
spearman,liver,ast_alt_ratio,cbc,hematocrit,87,-0.2651278972938472,0.2651278972938472
spearman,liver,ast_alt_ratio,cbc,rbc,87,-0.2599742952112392,0.2599742952112392
spearman,liver,ast_alt_ratio,cbc,mcv,121,-0.03996863080446239,0.03996863080446239
spearman,liver,ast_alt_ratio,cbc,mch,121,-0.11384153653699584,0.11384153653699584
spearman,liver,ast_alt_ratio,cbc,mchc,78,-0.19535446494084377,0.19535446494084377
spearman,liver,ast_alt_ratio,cbc,rdw_cv,121,0.23651485092883462,0.23651485092883462
spearman,liver,ast_alt_ratio,cbc,rdw_sd,121,0.16857729402706098,0.16857729402706098
spearman,liver,ast_alt_ratio,cbc,mpv,103,-0.24403198317439825,0.24403198317439825
spearman,liver,alkaline_phosphatase,cbc,hemoglobin,117,0.07530640070759383,0.07530640070759383
spearman,liver,alkaline_phosphatase,cbc,wbc,117,0.2655007681738031,0.2655007681738031
spearman,liver,alkaline_phosphatase,cbc,platelet_count,117,-0.04411844611539802,0.04411844611539802
spearman,liver,alkaline_phosphatase,cbc,hematocrit,83,0.17799194834207407,0.17799194834207407
spearman,liver,alkaline_phosphatase,cbc,rbc,83,0.001522085995628947,0.001522085995628947
spearman,liver,alkaline_phosphatase,cbc,mcv,117,-0.045398170734310746,0.045398170734310746
spearman,liver,alkaline_phosphatase,cbc,mch,117,-0.07709849244535534,0.07709849244535534
spearman,liver,alkaline_phosphatase,cbc,mchc,77,-0.19901823350817519,0.19901823350817519
spearman,liver,alkaline_phosphatase,cbc,rdw_cv,117,0.14091999058588103,0.14091999058588103
spearman,liver,alkaline_phosphatase,cbc,rdw_sd,117,0.1409509642656968,0.1409509642656968
spearman,liver,alkaline_phosphatase,cbc,mpv,100,0.12302378337752384,0.12302378337752384
spearman,liver,bilirubin_total,cbc,hemoglobin,117,0.35678580564680945,0.35678580564680945
spearman,liver,bilirubin_total,cbc,wbc,117,-0.038786344126952615,0.038786344126952615
spearman,liver,bilirubin_total,cbc,platelet_count,117,-0.20985537704926074,0.20985537704926074
spearman,liver,bilirubin_total,cbc,hematocrit,83,0.16564291587119276,0.16564291587119276
spearman,liver,bilirubin_total,cbc,rbc,83,0.25745199441533245,0.25745199441533245
spearman,liver,bilirubin_total,cbc,mcv,117,0.27450021803013763,0.27450021803013763
spearman,liver,bilirubin_total,cbc,mch,117,0.27988133299849693,0.27988133299849693
spearman,liver,bilirubin_total,cbc,mchc,77,0.052290702147277636,0.052290702147277636
spearman,liver,bilirubin_total,cbc,rdw_cv,117,-0.15436860470521094,0.15436860470521094
spearman,liver,bilirubin_total,cbc,rdw_sd,117,0.07568404276756466,0.07568404276756466
spearman,liver,bilirubin_total,cbc,mpv,100,0.01468371230424405,0.01468371230424405
spearman,liver,bilirubin_direct,cbc,hemoglobin,117,0.2175485765368903,0.2175485765368903
spearman,liver,bilirubin_direct,cbc,wbc,117,-0.11615035375521092,0.11615035375521092
spearman,liver,bilirubin_direct,cbc,platelet_count,117,-0.24302610053698256,0.24302610053698256
spearman,liver,bilirubin_direct,cbc,hematocrit,83,0.025557297276691326,0.025557297276691326
spearman,liver,bilirubin_direct,cbc,rbc,83,0.1894699224058758,0.1894699224058758
spearman,liver,bilirubin_direct,cbc,mcv,117,0.2882890973513486,0.2882890973513486
spearman,liver,bilirubin_direct,cbc,mch,117,0.2488479607234727,0.2488479607234727
spearman,liver,bilirubin_direct,cbc,mchc,77,0.07856872105745488,0.07856872105745488
spearman,liver,bilirubin_direct,cbc,rdw_cv,117,-0.04814931369523608,0.04814931369523608
spearman,liver,bilirubin_direct,cbc,rdw_sd,117,0.18173923640663178,0.18173923640663178
spearman,liver,bilirubin_direct,cbc,mpv,100,-0.024796070890459612,0.024796070890459612
spearman,liver,bilirubin_indirect,cbc,hemoglobin,117,0.3703026124089893,0.3703026124089893
spearman,liver,bilirubin_indirect,cbc,wbc,117,-0.020785237467069617,0.020785237467069617
spearman,liver,bilirubin_indirect,cbc,platelet_count,117,-0.19471040279684534,0.19471040279684534
spearman,liver,bilirubin_indirect,cbc,hematocrit,83,0.18465772696784483,0.18465772696784483
spearman,liver,bilirubin_indirect,cbc,rbc,83,0.24000400450586534,0.24000400450586534
spearman,liver,bilirubin_indirect,cbc,mcv,117,0.2512302514048705,0.2512302514048705
spearman,liver,bilirubin_indirect,cbc,mch,117,0.2701682516745233,0.2701682516745233
spearman,liver,bilirubin_indirect,cbc,mchc,77,0.045344741921613745,0.045344741921613745
spearman,liver,bilirubin_indirect,cbc,rdw_cv,117,-0.1736760462624846,0.1736760462624846
spearman,liver,bilirubin_indirect,cbc,rdw_sd,117,0.04341283524605585,0.04341283524605585
spearman,liver,bilirubin_indirect,cbc,mpv,100,0.022245987530746032,0.022245987530746032
spearman,liver,ggt,cbc,hemoglobin,117,0.3444187072779795,0.3444187072779795
spearman,liver,ggt,cbc,wbc,117,0.21265925708133837,0.21265925708133837
spearman,liver,ggt,cbc,platelet_count,117,-0.004250878670958404,0.004250878670958404
spearman,liver,ggt,cbc,hematocrit,83,0.18642271160829071,0.18642271160829071
spearman,liver,ggt,cbc,rbc,83,0.3074420093665196,0.3074420093665196
spearman,liver,ggt,cbc,mcv,117,0.09007611578075815,0.09007611578075815
spearman,liver,ggt,cbc,mch,117,0.16016811055872932,0.16016811055872932
spearman,liver,ggt,cbc,mchc,77,-0.07725672055908513,0.07725672055908513
spearman,liver,ggt,cbc,rdw_cv,117,-0.09486488038995158,0.09486488038995158
spearman,liver,ggt,cbc,rdw_sd,117,0.010590505484468118,0.010590505484468118
spearman,liver,ggt,cbc,mpv,100,0.006299715775104677,0.006299715775104677
spearman,liver,total_protein,cbc,hemoglobin,117,0.2902492001728546,0.2902492001728546
spearman,liver,total_protein,cbc,wbc,117,0.19027403363527176,0.19027403363527176
spearman,liver,total_protein,cbc,platelet_count,117,-0.035212428715720064,0.035212428715720064
spearman,liver,total_protein,cbc,hematocrit,83,0.3541781508356855,0.3541781508356855
spearman,liver,total_protein,cbc,rbc,83,0.29777294901631185,0.29777294901631185
spearman,liver,total_protein,cbc,mcv,117,0.05244935392577662,0.05244935392577662
spearman,liver,total_protein,cbc,mch,117,0.026370327872935563,0.026370327872935563
spearman,liver,total_protein,cbc,mchc,77,-0.10506890509832187,0.10506890509832187
spearman,liver,total_protein,cbc,rdw_cv,117,0.05013856127743355,0.05013856127743355
spearman,liver,total_protein,cbc,rdw_sd,117,0.0898658522882616,0.0898658522882616
spearman,liver,total_protein,cbc,mpv,100,0.07645670413496149,0.07645670413496149
spearman,liver,albumin,cbc,hemoglobin,117,0.3060365195119991,0.3060365195119991
spearman,liver,albumin,cbc,wbc,117,0.14988674771027816,0.14988674771027816
spearman,liver,albumin,cbc,platelet_count,117,-0.061604412738469054,0.061604412738469054
spearman,liver,albumin,cbc,hematocrit,83,0.3216044269312673,0.3216044269312673
spearman,liver,albumin,cbc,rbc,83,0.3062823790045183,0.3062823790045183
spearman,liver,albumin,cbc,mcv,117,-0.0196122147378894,0.0196122147378894
spearman,liver,albumin,cbc,mch,117,0.06245128074351617,0.06245128074351617
spearman,liver,albumin,cbc,mchc,77,0.2504411013895987,0.2504411013895987
spearman,liver,albumin,cbc,rdw_cv,117,-0.17715770250597523,0.17715770250597523
spearman,liver,albumin,cbc,rdw_sd,117,-0.12214090861485394,0.12214090861485394
spearman,liver,albumin,cbc,mpv,100,0.22115488157106675,0.22115488157106675
spearman,liver,globulin,cbc,hemoglobin,117,0.11047499144942453,0.11047499144942453
spearman,liver,globulin,cbc,wbc,117,0.18211265452283373,0.18211265452283373
spearman,liver,globulin,cbc,platelet_count,117,0.06693346376809826,0.06693346376809826
spearman,liver,globulin,cbc,hematocrit,83,0.1445713575474376,0.1445713575474376
spearman,liver,globulin,cbc,rbc,83,0.1273501223587391,0.1273501223587391
spearman,liver,globulin,cbc,mcv,117,0.01562312649923966,0.01562312649923966
spearman,liver,globulin,cbc,mch,117,-0.07246170505536528,0.07246170505536528
spearman,liver,globulin,cbc,mchc,77,-0.3042621747889519,0.3042621747889519
spearman,liver,globulin,cbc,rdw_cv,117,0.21922279551805948,0.21922279551805948
spearman,liver,globulin,cbc,rdw_sd,117,0.19477767559307962,0.19477767559307962
spearman,liver,globulin,cbc,mpv,100,-0.11279848720445783,0.11279848720445783
spearman,liver,albumin_globulin_ratio,cbc,hemoglobin,117,0.05264332014294961,0.05264332014294961
spearman,liver,albumin_globulin_ratio,cbc,wbc,117,-0.11458418025407643,0.11458418025407643
spearman,liver,albumin_globulin_ratio,cbc,platelet_count,117,-0.10818384023437305,0.10818384023437305
spearman,liver,albumin_globulin_ratio,cbc,hematocrit,83,0.022619160374227804,0.022619160374227804
spearman,liver,albumin_globulin_ratio,cbc,rbc,83,0.035435263528971396,0.035435263528971396
spearman,liver,albumin_globulin_ratio,cbc,mcv,117,0.006306399522747165,0.006306399522747165
spearman,liver,albumin_globulin_ratio,cbc,mch,117,0.11519400366249338,0.11519400366249338
spearman,liver,albumin_globulin_ratio,cbc,mchc,77,0.3557264180863683,0.3557264180863683
spearman,liver,albumin_globulin_ratio,cbc,rdw_cv,117,-0.291117656444276,0.291117656444276
